buy_hi_coef,buy_lo_extra,sell_m_coef,sell_c_coef,trend_1w,regime
0.4205612540245056,0.01861533522605896,0.0,0.12587383389472961,-2.395456075668335,bear
0.4312279522418976,0.058028966188430786,0.0,0.14460694789886475,-2.230226755142212,bear
0.42918160557746887,0.03531385958194733,0.0,0.12460417300462723,-2.4029016494750977,bear
0.4150044620037079,0.04053135961294174,0.0,0.1501339077949524,-2.08758544921875,bear
0.3938675820827484,0.06441134959459305,0.0,0.17416322231292725,-1.7906084060668945,bear
0.3763259947299957,0.06387223303318024,0.0,0.17745453119277954,-1.6315521001815796,bear
0.39364513754844666,0.05439811199903488,0.0,0.16871696710586548,-1.8429912328720093,bear
0.3819354772567749,0.040477871894836426,0.0,0.16728240251541138,-1.7419565916061401,bear
0.3959917724132538,0.04171733558177948,0.0,0.1609562635421753,-1.837736964225769,bear
0.4098096191883087,0.08701486885547638,0.0,0.1729266345500946,-1.8346649408340454,bear
0.3860650956630707,0.06522121280431747,0.0,0.17417052388191223,-1.722857117652893,bear
0.35702964663505554,0.09392386674880981,0.0,0.18828949332237244,-1.43112051486969,bear
0.3705444037914276,0.0713200718164444,0.0,0.1772344708442688,-1.525883436203003,bear
0.4104596674442291,0.10168705880641937,0.0,0.1749010980129242,-1.7765780687332153,bear
0.39681848883628845,0.11202690750360489,0.0,0.183040589094162,-1.6697322130203247,bear
0.4097784459590912,0.15244939923286438,0.0,0.19376495480537415,-1.6280021667480469,bear
0.3877499997615814,0.18431413173675537,0.0,0.21451613306999207,-1.3817360401153564,bear
0.39762967824935913,0.20875167846679688,0.0,0.2261728048324585,-1.288597583770752,bear
0.4079945981502533,0.1904817819595337,0.0,0.21251147985458374,-1.3786914348602295,bear
0.42166009545326233,0.1777557134628296,0.0,0.20241424441337585,-1.5169602632522583,bear
0.4542849361896515,0.16083192825317383,0.0,0.17683225870132446,-1.8140676021575928,bear
0.42183324694633484,0.15451374650001526,0.0,0.19014227390289307,-1.5463448762893677,bear
0.41749414801597595,0.22539186477661133,0.0,0.2281447947025299,-1.4278557300567627,bear
0.40222588181495667,0.17238861322402954,0.0,0.2066797912120819,-1.4568811655044556,bear
0.41210776567459106,0.15465578436851501,0.0,0.19435912370681763,-1.5448421239852905,bear
0.36575886607170105,0.15428343415260315,0.0,0.2098197042942047,-1.2622699737548828,bear
0.38282543420791626,0.1744876205921173,0.0,0.2151041328907013,-1.3747875690460205,bear
0.36974310874938965,0.12832844257354736,0.0,0.1964109241962433,-1.3481967449188232,bear
0.341320663690567,0.08282969892024994,0.0,0.18196088075637817,-1.2740095853805542,bear
0.3844825327396393,0.03947484865784645,0.0,0.18161600828170776,-1.7362780570983887,bear
0.39538857340812683,0.07002685964107513,0.0,0.225590318441391,-1.7564157247543335,bear
0.3449777364730835,0.07155394554138184,0.0,0.24635928869247437,-1.5081802606582642,bear
0.3315322995185852,0.0947318822145462,0.0,0.26431894302368164,-1.3275598287582397,bear
0.32568874955177307,0.09592083841562271,0.0,0.26938924193382263,-1.3136013746261597,bear
0.32888063788414,0.07005936652421951,0.0,0.25121748447418213,-1.4224026203155518,bear
0.37976333498954773,0.0,0.0,0.11256047338247299,-2.24416184425354,bear
0.32181307673454285,0.062214307487010956,0.0,0.2279028296470642,-1.3975034952163696,bear
0.30262142419815063,0.10267173498868942,0.0,0.2519329786300659,-1.1795803308486938,bear
0.3198699951171875,0.09582102298736572,0.0,0.2040424644947052,-1.5511388778686523,bear
0.3698066473007202,0.08940786868333817,0.0,0.22556781768798828,-1.8487892150878906,bear
0.38040515780448914,0.037780579179525375,0.0,0.20133134722709656,-1.9170352220535278,bear
0.37243226170539856,0.029240019619464874,0.0,0.20202529430389404,-2.0803215503692627,bear
0.3946308493614197,0.02899356186389923,0.0,0.18414413928985596,-2.3239147663116455,bear
0.41645941138267517,0.025381579995155334,0.0,0.14425304532051086,-2.597959041595459,bear
0.42808133363723755,0.11275980621576309,0.0,0.23529931902885437,-2.3017032146453857,bear
0.42251917719841003,0.0498012974858284,0.0,0.2057684063911438,-2.3433589935302734,bear
0.4048321843147278,0.032313331961631775,0.0,0.21297931671142578,-2.2211692333221436,bear
0.36444979906082153,0.05399321764707565,0.0,0.24579066038131714,-1.9166597127914429,bear
0.39800193905830383,0.05629722774028778,0.0,0.22877386212348938,-2.1050148010253906,bear
0.3919360935688019,0.0,0.0,0.1836681067943573,-2.264488697052002,bear
0.406717449426651,0.0,0.0,0.16349434852600098,-2.3633787631988525,bear
0.3842741847038269,0.0,0.0,0.08412305265665054,-2.5471346378326416,bear
0.37162235379219055,0.0,0.0,0.04046521335840225,-2.6949126720428467,bear
0.43447086215019226,0.0,0.0,0.107764832675457,-2.631749391555786,bear
